line,move,espeed,dir,end,x,y,z,pitch,roll,yaw,fspeed
1426,1,6,1,0,407.3681,-3.0037,3.7,0,0,0,
1429,1,6,1,0,406.6437,-3.0391,3.7,0,0,0,
1432,1,6,1,0,405.9165,-3.0722,3.7,0,0,0,
1435,1,6,1,0,405.1866,-3.103,3.7,0,0,0,
1438,1,6,1,0,404.4539,-3.1315,3.7,0,0,0,
1441,1,6,1,0,403.7184,-3.1576,3.7,0,0,0,
1444,1,6,1,0,402.9802,-3.1814,3.7,0,0,0,
1447,1,6,1,0,402.2393,-3.2028,3.7,0,0,0,
1450,1,6,1,0,401.4956,-3.2217,3.7,0,0,0,
1453,1,6,1,0,400.7491,-3.2383,3.7,0,0,0,
1456,1,6,1,0,400,-3.2523,3.7,0,0,0,
1459,1,6,1,0,399.2481,-3.2639,3.7,0,0,0,
1462,1,6,1,0,398.4936,-3.2729,3.7,0,0,0,
1465,1,6,1,0,397.7363,-3.2794,3.7,0,0,0,
1468,1,6,1,0,396.9764,-3.2834,3.7,0,0,0,
1471,1,6,1,0,396.2138,-3.2847,3.7,0,0,0,
1474,1,6,1,0,395.4485,-3.2833,3.7,0,0,0,
1477,1,6,1,0,394.6806,-3.2792,3.7,0,0,0,
1480,1,6,1,0,393.91,-3.2724,3.7,0,0,0,
1483,1,6,1,0,393.1368,-3.2629,3.7,0,0,0,
1486,1,6,1,0,392.3609,-3.2506,3.7,0,0,0,
1489,1,6,1,0,391.5825,-3.2354,3.7,0,0,0,
1492,1,6,1,0,390.8014,-3.2174,3.7,0,0,0,
1495,1,6,1,0,390.0177,-3.1964,3.7,0,0,0,
1498,1,6,1,0,389.2315,-3.1726,3.7,0,0,0,
1501,1,6,1,0,388.4427,-3.1457,3.7,0,0,0,
1504,1,6,1,0,387.6514,-3.1159,3.7,0,0,0,
1507,1,6,1,0,386.8575,-3.083,3.7,0,0,0,
1510,1,6,1,0,386.0611,-3.047,3.7,0,0,0,
1513,1,6,1,0,385.2621,-3.008,3.7,0,0,0,
1516,1,6,1,0,384.4607,-2.9657,3.7,0,0,0,
1519,1,6,1,0,383.6568,-2.9203,3.7,0,0,0,
1522,1,6,1,0,382.8504,-2.8716,3.7,0,0,0,
1525,1,6,1,0,382.0415,-2.8196,3.7,0,0,0,
1528,1,6,1,0,381.2302,-2.7644,3.7,0,0,0,
1531,1,6,1,0,380.4165,-2.7057,3.7,0,0,0,
1534,1,6,1,0,379.6004,-2.6437,3.7,0,0,0,
1537,1,6,1,0,378.7819,-2.5783,3.7,0,0,0,
1540,1,6,1,0,377.961,-2.5094,3.7,0,0,0,
1543,1,6,1,0,377.1377,-2.437,3.7,0,0,0,
1546,1,6,1,0,376.3121,-2.361,3.7,0,0,0,
1549,1,6,1,0,375.4842,-2.2815,3.7,0,0,0,
1552,1,6,1,0,374.654,-2.1982,3.7,0,0,0,
1555,1,6,1,0,373.8215,-2.1113,3.7,0,0,0,
1558,1,6,1,0,372.9867,-2.0205,3.7,0,0,0,
1561,1,6,1,0,372.1497,-1.9259,3.7,0,0,0,
1564,1,6,1,0,371.3105,-1.8274,3.7,0,0,0,
1567,1,6,1,0,370.4691,-1.7249,3.7,0,0,0,
1570,1,6,1,0,369.6256,-1.6184,3.7,0,0,0,
1573,1,6,1,0,368.7799,-1.5078,3.7,0,0,0,
1576,1,6,1,0,367.9322,-1.3929,3.7,0,0,0,
1579,1,6,1,0,367.0823,-1.2739,3.7,0,0,0,
1582,1,6,1,0,366.2304,-1.1505,3.7,0,0,0,
1585,1,6,1,0,365.3765,-1.0228,3.7,0,0,0,
1588,1,6,1,0,364.5207,-0.8906,3.7,0,0,0,
1591,1,6,1,0,363.6628,-0.7538,3.7,0,0,0,
1594,1,6,1,0,362.8031,-0.6125,3.7,0,0,0,
1597,1,6,1,0,361.9415,-0.4666,3.7,0,0,0,
1600,1,6,1,0,361.078,-0.3159,3.7,0,0,0,
1603,1,6,1,0,360.2127,-0.1603,3.7,0,0,0,
1606,1,6,1,0,359.3457,0,3.7,0,0,0,
1609,1,6,1,0,360.0822,0.1615,3.7,0,0,0,
1612,1,6,1,0,360.8221,0.3202,3.7,0,0,0,
1615,1,6,1,0,361.5653,0.4762,3.7,0,0,0,
1618,1,6,1,0,362.3118,0.6294,3.7,0,0,0,
1621,1,6,1,0,363.0616,0.7797,3.7,0,0,0,
1624,1,6,1,0,363.8147,0.9273,3.7,0,0,0,
1627,1,6,1,0,364.5711,1.0722,3.7,0,0,0,
1630,1,6,1,0,365.3307,1.2142,3.7,0,0,0,
1633,1,6,1,0,366.0935,1.3534,3.7,0,0,0,
1636,1,6,1,0,366.8596,1.4898,3.7,0,0,0,
1639,1,6,1,0,367.6289,1.6235,3.7,0,0,0,
1642,1,6,1,0,368.4014,1.7543,3.7,0,0,0,
1645,1,6,1,0,369.1771,1.8822,3.7,0,0,0,
1648,1,6,1,0,369.9559,2.0074,3.7,0,0,0,
1651,1,6,1,0,370.738,2.1297,3.7,0,0,0,
1654,1,6,1,0,371.5231,2.2491,3.7,0,0,0,
1657,1,6,1,0,372.3114,2.3657,3.7,0,0,0,
1660,1,6,1,0,373.1028,2.4795,3.7,0,0,0,
1663,1,6,1,0,373.8973,2.5904,3.7,0,0,0,
1666,1,6,1,0,374.6949,2.6985,3.7,0,0,0,
1669,1,6,1,0,375.4955,2.8036,3.7,0,0,0,
1672,1,6,1,0,376.2992,2.906,3.7,0,0,0,
1675,1,6,1,0,377.106,3.0054,3.7,0,0,0,
1678,1,6,1,0,377.9158,3.1019,3.7,0,0,0,
1681,1,6,1,0,378.7287,3.1956,3.7,0,0,0,
1684,1,6,1,0,379.5446,3.2863,3.7,0,0,0,
1687,1,6,1,0,380.3634,3.374,3.7,0,0,0,
1690,1,6,1,0,381.1853,3.4588,3.7,0,0,0,
1693,1,6,1,0,382.0101,3.5405,3.7,0,0,0,
1696,1,6,1,0,382.838,3.6193,3.7,0,0,0,
1699,1,6,1,0,383.6687,3.695,3.7,0,0,0,
1702,1,6,1,0,384.5025,3.7677,3.7,0,0,0,
1705,1,6,1,0,385.3391,3.8373,3.7,0,0,0,
1708,1,6,1,0,386.1787,3.9039,3.7,0,0,0,
1711,1,6,1,0,387.0212,3.9673,3.7,0,0,0,
1714,1,6,1,0,387.8666,4.0277,3.7,0,0,0,
1717,1,6,1,0,388.7149,4.0849,3.7,0,0,0,
1720,1,6,1,0,389.5661,4.1389,3.7,0,0,0,
1723,1,6,1,0,390.4201,4.1898,3.7,0,0,0,
1726,1,6,1,0,391.277,4.2375,3.7,0,0,0,
1729,1,6,1,0,392.1367,4.2819,3.7,0,0,0,
1732,1,6,1,0,392.9993,4.3232,3.7,0,0,0,
1735,1,6,1,0,393.8647,4.3611,3.7,0,0,0,
1738,1,6,1,0,394.7328,4.3958,3.7,0,0,0,
1741,1,6,1,0,395.6038,4.4272,3.7,0,0,0,
1744,1,6,1,0,396.4775,4.4552,3.7,0,0,0,
1747,1,6,1,0,397.354,4.4799,3.7,0,0,0,
1750,1,6,1,0,398.2333,4.5013,3.7,0,0,0,
1753,1,6,1,0,399.1153,4.5192,3.7,0,0,0,
1756,1,6,1,0,400,4.5338,3.7,0,0,0,
1759,1,6,1,0,400.8875,4.5449,3.7,0,0,0,
1762,1,6,1,0,401.7776,4.5525,3.7,0,0,0,
1765,1,6,1,0,402.6704,4.5566,3.7,0,0,0,
1768,1,6,1,0,403.5659,4.5573,3.7,0,0,0,
1771,1,6,1,0,404.464,4.5543,3.7,0,0,0,
1774,1,6,1,0,405.3648,4.5477,3.7,0,0,0,
1777,1,6,1,0,406.2682,4.5375,3.7,0,0,0,
1780,1,6,1,0,407.1742,4.5236,3.7,0,0,0,
1783,1,6,1,0,408.0828,4.5059,3.7,0,0,0,
1786,1,6,1,0,408.994,4.4845,3.7,0,0,0,
1789,1,6,1,0,409.9078,4.4593,3.7,0,0,0,
1792,1,6,1,0,410.8241,4.4303,3.7,0,0,0,
1795,1,6,1,0,411.7429,4.3973,3.7,0,0,0,
1798,1,6,1,0,412.6642,4.3605,3.7,0,0,0,
1801,1,6,1,0,413.588,4.3197,3.7,0,0,0,
1804,1,6,1,0,414.5143,4.2749,3.7,0,0,0,
1807,1,6,1,0,415.4431,4.2261,3.7,0,0,0,
1810,1,6,1,0,416.3743,4.1732,3.7,0,0,0,
1813,1,6,1,0,417.3079,4.1161,3.7,0,0,0,
1816,1,6,1,0,418.2439,4.0549,3.7,0,0,0,
1819,1,6,1,0,419.1823,3.9895,3.7,0,0,0,
1822,1,6,1,0,420.123,3.9198,3.7,0,0,0,
1825,1,6,1,0,421.0661,3.8459,3.7,0,0,0,
1828,1,6,1,0,422.0115,3.7676,3.7,0,0,0,
1831,1,6,1,0,422.9591,3.6848,3.7,0,0,0,
1834,1,6,1,0,423.9091,3.5977,3.7,0,0,0,
1837,1,6,1,0,424.8612,3.5061,3.7,0,0,0,
1840,1,6,1,0,425.8156,3.41,3.7,0,0,0,
1843,1,6,1,0,426.7722,3.3093,3.7,0,0,0,
1846,1,6,1,0,427.731,3.2039,3.7,0,0,0,
1849,1,6,1,0,428.6919,3.0939,3.7,0,0,0,
1852,1,6,1,0,429.6549,2.9791,3.7,0,0,0,
1855,1,6,1,0,430.62,2.8594,3.7,0,0,0,
1858,1,6,1,0,431.5871,2.7348,3.7,0,0,0,
1861,1,6,1,0,432.5563,2.6052,3.7,0,0,0,
1864,1,6,1,0,433.5274,2.4705,3.7,0,0,0,
1867,1,6,1,0,434.5005,2.3305,3.7,0,0,0,
1870,1,6,1,0,435.4754,2.1853,3.7,0,0,0,
1873,1,6,1,0,436.4523,2.0348,3.7,0,0,0,
1876,1,6,1,0,437.4309,1.8788,3.7,0,0,0,
1879,1,6,1,0,438.4114,1.7172,3.7,0,0,0,
1882,1,6,1,0,439.3935,1.5501,3.7,0,0,0,
1885,1,6,1,0,440.3774,1.3772,3.7,0,0,0,
1888,1,6,1,0,441.3629,1.1985,3.7,0,0,0,
1891,1,6,1,0,442.35,1.014,3.7,0,0,0,
1894,1,6,1,0,443.3387,0.8235,3.7,0,0,0,
1897,1,6,1,0,444.3289,0.6269,3.7,0,0,0,
1900,1,6,1,0,445.3205,0.4242,3.7,0,0,0,
1903,1,6,1,0,446.3136,0.2152,3.7,0,0,0,
1906,1,6,1,0,447.3079,-0.0001,3.7,0,0,0,
1909,1,6,1,0,446.3788,-0.2159,3.7,0,0,0,
1912,1,6,1,0,445.4962,-0.4275,3.7,0,0,0,
1915,1,6,1,0,444.6105,-0.635,3.7,0,0,0,
1918,1,6,1,0,443.7218,-0.8383,3.7,0,0,0,
1921,1,6,1,0,442.8302,-1.0375,3.7,0,0,0,
1924,1,6,1,0,441.9357,-1.2326,3.7,0,0,0,
1927,1,6,1,0,441.0382,-1.4235,3.7,0,0,0,
1930,1,6,1,0,440.1379,-1.6104,3.7,0,0,0,
1933,1,6,1,0,439.2347,-1.7932,3.7,0,0,0,
1936,1,6,1,0,438.3286,-1.9719,3.7,0,0,0,
1939,1,6,1,0,437.4198,-2.1465,3.7,0,0,0,
1942,1,6,1,0,436.5082,-2.3171,3.7,0,0,0,
1945,1,6,1,0,435.5938,-2.4835,3.7,0,0,0,
1948,1,6,1,0,434.6766,-2.646,3.7,0,0,0,
1951,1,6,1,0,433.7568,-2.8044,3.7,0,0,0,
1954,1,6,1,0,432.8342,-2.9587,3.7,0,0,0,
1957,1,6,1,0,431.9089,-3.109,3.7,0,0,0,
1960,1,6,1,0,430.981,-3.2554,3.7,0,0,0,
1963,1,6,1,0,430.0505,-3.3977,3.7,0,0,0,
1966,1,6,1,0,429.1174,-3.536,3.7,0,0,0,
1969,1,6,1,0,428.1816,-3.6704,3.7,0,0,0,
1972,1,6,1,0,427.2433,-3.8008,3.7,0,0,0,
1975,1,6,1,0,426.3024,-3.9272,3.7,0,0,0,
1978,1,6,1,0,425.359,-4.0496,3.7,0,0,0,
1981,1,6,1,0,424.4131,-4.1681,3.7,0,0,0,
1984,1,6,1,0,423.4647,-4.2825,3.7,0,0,0,
1987,1,6,1,0,422.5138,-4.3929,3.7,0,0,0,
1990,1,6,1,0,421.5605,-4.4994,3.7,0,0,0,
1993,1,6,1,0,420.6047,-4.6017,3.7,0,0,0,
1996,1,6,1,0,419.6465,-4.7001,3.7,0,0,0,
1999,1,6,1,0,418.6858,-4.7944,3.7,0,0,0,
2002,1,6,1,0,417.7228,-4.8846,3.7,0,0,0,
2005,1,6,1,0,416.7574,-4.9708,3.7,0,0,0,
2008,1,6,1,0,415.7897,-5.053,3.7,0,0,0,
2011,1,6,1,0,414.8196,-5.131,3.7,0,0,0,
2014,1,6,1,0,413.8472,-5.205,3.7,0,0,0,
2017,1,6,1,0,412.8725,-5.2749,3.7,0,0,0,
2020,1,6,1,0,411.8955,-5.3407,3.7,0,0,0,
2023,1,6,1,0,410.9162,-5.4023,3.7,0,0,0,
2026,1,6,1,0,409.9347,-5.4598,3.7,0,0,0,
2029,1,6,1,0,408.951,-5.5131,3.7,0,0,0,
2032,1,6,1,0,407.965,-5.5622,3.7,0,0,0,
2035,1,6,1,0,406.9769,-5.6072,3.7,0,0,0,
2038,1,6,1,0,405.9866,-5.6479,3.7,0,0,0,
2041,1,6,1,0,404.9941,-5.6843,3.7,0,0,0,
2044,1,6,1,0,403.9995,-5.7166,3.7,0,0,0,
2047,1,6,1,0,403.0028,-5.7445,3.7,0,0,0,
2050,1,6,1,0,402.0039,-5.7681,3.7,0,0,0,
2053,1,6,1,0,401.003,-5.7875,3.7,0,0,0,
2056,1,6,1,0,400,-5.8025,3.7,0,0,0,
2059,1,6,1,0,398.9949,-5.8131,3.7,0,0,0,
2062,1,6,1,0,397.9879,-5.8194,3.7,0,0,0,
2065,1,6,1,0,396.9788,-5.8212,3.7,0,0,0,
2068,1,6,1,0,395.9677,-5.8186,3.7,0,0,0,
2071,1,6,1,0,394.9547,-5.8115,3.7,0,0,0,
2074,1,6,1,0,393.9397,-5.7999,3.7,0,0,0,
2077,1,6,1,0,392.9228,-5.7837,3.7,0,0,0,
2080,1,6,1,0,391.904,-5.7629,3.7,0,0,0,
2083,1,6,1,0,390.8833,-5.7374,3.7,0,0,0,
2086,1,6,1,0,389.8607,-5.7072,3.7,0,0,0,
2089,1,6,1,0,388.8363,-5.6723,3.7,0,0,0,
2092,1,6,1,0,387.8101,-5.6327,3.7,0,0,0,
2095,1,6,1,0,386.7821,-5.5882,3.7,0,0,0,
2098,1,6,1,0,385.7524,-5.5389,3.7,0,0,0,
2101,1,6,1,0,384.7209,-5.4847,3.7,0,0,0,
2104,1,6,1,0,383.6876,-5.4256,3.7,0,0,0,
2107,1,6,1,0,382.6527,-5.3615,3.7,0,0,0,
2110,1,6,1,0,381.6161,-5.2924,3.7,0,0,0,
2113,1,6,1,0,380.5779,-5.2183,3.7,0,0,0,
2116,1,6,1,0,379.5381,-5.139,3.7,0,0,0,
2119,1,6,1,0,378.4967,-5.0545,3.7,0,0,0,
2122,1,6,1,0,377.4537,-4.9648,3.7,0,0,0,
2125,1,6,1,0,376.4092,-4.8698,3.7,0,0,0,
2128,1,6,1,0,375.3633,-4.7694,3.7,0,0,0,
2131,1,6,1,0,374.3159,-4.6636,3.7,0,0,0,
2134,1,6,1,0,373.267,-4.5522,3.7,0,0,0,
2137,1,6,1,0,372.2168,-4.4354,3.7,0,0,0,
2140,1,6,1,0,371.1653,-4.3129,3.7,0,0,0,
2143,1,6,1,0,370.1124,-4.1847,3.7,0,0,0,
2146,1,6,1,0,369.0583,-4.0507,3.7,0,0,0,
2149,1,6,1,0,368.0029,-3.9109,3.7,0,0,0,
2152,1,6,1,0,366.9464,-3.7651,3.7,0,0,0,
2155,1,6,1,0,365.8887,-3.6133,3.7,0,0,0,
2158,1,6,1,0,364.8299,-3.4554,3.7,0,0,0,
2161,1,6,1,0,363.7701,-3.2913,3.7,0,0,0,
2164,1,6,1,0,362.7093,-3.1208,3.7,0,0,0,
2167,1,6,1,0,361.6476,-2.9439,3.7,0,0,0,
2170,1,6,1,0,360.585,-2.7604,3.7,0,0,0,
2173,1,6,1,0,359.5216,-2.5703,3.7,0,0,0,
2176,1,6,1,0,358.4574,-2.3734,3.7,0,0,0,
2179,1,6,1,0,357.3926,-2.1695,3.7,0,0,0,
2182,1,6,1,0,356.3271,-1.9586,3.7,0,0,0,
2185,1,6,1,0,355.2611,-1.7405,3.7,0,0,0,
2188,1,6,1,0,354.1947,-1.5151,3.7,0,0,0,
2191,1,6,1,0,353.1278,-1.2823,3.7,0,0,0,
2194,1,6,1,0,352.0607,-1.0418,3.7,0,0,0,
2197,1,6,1,0,350.9934,-0.7935,3.7,0,0,0,
2200,1,6,1,0,349.926,-0.5372,3.7,0,0,0,
2203,1,6,1,0,348.8587,-0.2728,3.7,0,0,0,
2206,1,6,1,0,347.7914,2.66E-07,3.7,0,0,0,
2209,1,6,1,0,348.7615,0.2739,3.7,0,0,0,
2212,1,6,1,0,349.7353,0.5417,3.7,0,0,0,
2215,1,6,1,0,350.7128,0.8035,3.7,0,0,0,
2218,1,6,1,0,351.694,1.0593,3.7,0,0,0,
2221,1,6,1,0,352.6788,1.3092,3.7,0,0,0,
2224,1,6,1,0,353.6671,1.5534,3.7,0,0,0,
2227,1,6,1,0,354.6588,1.7918,3.7,0,0,0,
2230,1,6,1,0,355.6539,2.0245,3.7,0,0,0,
2233,1,6,1,0,356.6523,2.2517,3.7,0,0,0,
2236,1,6,1,0,357.654,2.4733,3.7,0,0,0,
2239,1,6,1,0,358.659,2.6895,3.7,0,0,0,
2242,1,6,1,0,359.6671,2.9002,3.7,0,0,0,
2245,1,6,1,0,360.6784,3.1054,3.7,0,0,0,
2248,1,6,1,0,361.6928,3.3053,3.7,0,0,0,
2251,1,6,1,0,362.7102,3.4999,3.7,0,0,0,
2254,1,6,1,0,363.7307,3.6892,3.7,0,0,0,
2257,1,6,1,0,364.7541,3.8732,3.7,0,0,0,
2260,1,6,1,0,365.7805,4.0521,3.7,0,0,0,
2263,1,6,1,0,366.8098,4.2258,3.7,0,0,0,
2266,1,6,1,0,367.842,4.3943,3.7,0,0,0,
2269,1,6,1,0,368.877,4.5576,3.7,0,0,0,
2272,1,6,1,0,369.9148,4.7158,3.7,0,0,0,
2275,1,6,1,0,370.9554,4.8689,3.7,0,0,0,
2278,1,6,1,0,371.9987,5.0168,3.7,0,0,0,
2281,1,6,1,0,373.0448,5.1597,3.7,0,0,0,
2284,1,6,1,0,374.0936,5.2974,3.7,0,0,0,
2287,1,6,1,0,375.145,5.4301,3.7,0,0,0,
2290,1,6,1,0,376.199,5.5576,3.7,0,0,0,
2293,1,6,1,0,377.2557,5.6802,3.7,0,0,0,
2296,1,6,1,0,378.3149,5.7976,3.7,0,0,0,
2299,1,6,1,0,379.3766,5.91,3.7,0,0,0,
2302,1,6,1,0,380.4409,6.0174,3.7,0,0,0,
2305,1,6,1,0,381.5077,6.1198,3.7,0,0,0,
2308,1,6,1,0,382.5769,6.2171,3.7,0,0,0,
2311,1,6,1,0,383.6486,6.3095,3.7,0,0,0,
2314,1,6,1,0,384.7227,6.3968,3.7,0,0,0,
2317,1,6,1,0,385.7992,6.4791,3.7,0,0,0,
2320,1,6,1,0,386.878,6.5564,3.7,0,0,0,
2323,1,6,1,0,387.9592,6.6286,3.7,0,0,0,
2326,1,6,1,0,389.0427,6.6958,3.7,0,0,0,
2329,1,6,1,0,390.1285,6.7578,3.7,0,0,0,
2332,1,6,1,0,391.2166,6.8147,3.7,0,0,0,
2335,1,6,1,0,392.3069,6.8665,3.7,0,0,0,
2338,1,6,1,0,393.3995,6.9131,3.7,0,0,0,
2341,1,6,1,0,394.4942,6.9546,3.7,0,0,0,
2344,1,6,1,0,395.5911,6.9909,3.7,0,0,0,
2347,1,6,1,0,396.6902,7.022,3.7,0,0,0,
2350,1,6,1,0,397.7914,7.048,3.7,0,0,0,
2353,1,6,1,0,398.8946,7.0686,3.7,0,0,0,
2356,1,6,1,0,400,7.0841,3.7,0,0,0,
2359,1,6,1,0,401.1074,7.0943,3.7,0,0,0,
2362,1,6,1,0,402.2168,7.0992,3.7,0,0,0,
2365,1,6,1,0,403.3282,7.0987,3.7,0,0,0,
2368,1,6,1,0,404.4416,7.0929,3.7,0,0,0,
2371,1,6,1,0,405.5569,7.0817,3.7,0,0,0,
2374,1,6,1,0,406.6742,7.065,3.7,0,0,0,
2377,1,6,1,0,407.7933,7.0429,3.7,0,0,0,
2380,1,6,1,0,408.9143,7.0152,3.7,0,0,0,
2383,1,6,1,0,410.0371,6.9819,3.7,0,0,0,
2386,1,6,1,0,411.1617,6.9431,3.7,0,0,0,
2389,1,6,1,0,412.2882,6.8985,3.7,0,0,0,
2392,1,6,1,0,413.4163,6.8483,3.7,0,0,0,
2395,1,6,1,0,414.5462,6.7924,3.7,0,0,0,
2398,1,6,1,0,415.6777,6.7306,3.7,0,0,0,
2401,1,6,1,0,416.8109,6.6631,3.7,0,0,0,
2404,1,6,1,0,417.9457,6.5897,3.7,0,0,0,
2407,1,6,1,0,419.0821,6.5104,3.7,0,0,0,
2410,1,6,1,0,420.2201,6.4251,3.7,0,0,0,
2413,1,6,1,0,421.3596,6.3339,3.7,0,0,0,
2416,1,6,1,0,422.5006,6.2365,3.7,0,0,0,
2419,1,6,1,0,423.643,6.133,3.7,0,0,0,
2422,1,6,1,0,424.7868,6.0232,3.7,0,0,0,
2425,1,6,1,0,425.9319,5.907,3.7,0,0,0,
2428,1,6,1,0,427.0784,5.7845,3.7,0,0,0,
2431,1,6,1,0,428.2262,5.6554,3.7,0,0,0,
2434,1,6,1,0,429.3752,5.5197,3.7,0,0,0,
2437,1,6,1,0,430.5253,5.3773,3.7,0,0,0,
2440,1,6,1,0,431.6766,5.2282,3.7,0,0,0,
2443,1,6,1,0,432.829,5.0721,3.7,0,0,0,
2446,1,6,1,0,433.9824,4.9092,3.7,0,0,0,
2449,1,6,1,0,435.1368,4.7391,3.7,0,0,0,
2452,1,6,1,0,436.2921,4.562,3.7,0,0,0,
2455,1,6,1,0,437.4482,4.3776,3.7,0,0,0,
2458,1,6,1,0,438.6052,4.1859,3.7,0,0,0,
2461,1,6,1,0,439.7629,3.9867,3.7,0,0,0,
2464,1,6,1,0,440.9212,3.78,3.7,0,0,0,
2467,1,6,1,0,442.0802,3.5656,3.7,0,0,0,
2470,1,6,1,0,443.2397,3.3433,3.7,0,0,0,
2473,1,6,1,0,444.3996,3.113,3.7,0,0,0,
2476,1,6,1,0,445.5598,2.8745,3.7,0,0,0,
2479,1,6,1,0,446.7204,2.6277,3.7,0,0,0,
2482,1,6,1,0,447.881,2.3724,3.7,0,0,0,
2485,1,6,1,0,449.0418,2.1085,3.7,0,0,0,
2488,1,6,1,0,450.2025,1.8357,3.7,0,0,0,
2491,1,6,1,0,451.3631,1.5539,3.7,0,0,0,
2494,1,6,1,0,452.5234,1.2627,3.7,0,0,0,
2497,1,6,1,0,453.6832,0.962,3.7,0,0,0,
2500,1,6,1,0,454.8425,0.6515,3.7,0,0,0,
2503,1,6,1,0,456.0011,0.3309,3.7,0,0,0,
2506,1,6,1,0,457.1587,0.0001,3.7,0,0,0,
2509,1,6,1,0,456.0497,-0.3314,3.7,0,0,0,
2512,1,6,1,0,454.9767,-0.6549,3.7,0,0,0,
2515,1,6,1,0,453.8998,-0.9705,3.7,0,0,0,
2518,1,6,1,0,452.819,-1.2784,3.7,0,0,0,
2521,1,6,1,0,451.7344,-1.5788,3.7,0,0,0,
2524,1,6,1,0,450.6462,-1.8717,3.7,0,0,0,
2527,1,6,1,0,449.5543,-2.1573,3.7,0,0,0,
2530,1,6,1,0,448.459,-2.4357,3.7,0,0,0,
2533,1,6,1,0,447.3602,-2.7071,3.7,0,0,0,
2536,1,6,1,0,446.2581,-2.9715,3.7,0,0,0,
2539,1,6,1,0,445.1527,-3.2289,3.7,0,0,0,
2542,1,6,1,0,444.044,-3.4796,3.7,0,0,0,
2545,1,6,1,0,442.9322,-3.7234,3.7,0,0,0,
2548,1,6,1,0,441.8174,-3.9605,3.7,0,0,0,
2551,1,6,1,0,440.6994,-4.1911,3.7,0,0,0,
2554,1,6,1,0,439.5785,-4.415,3.7,0,0,0,
2557,1,6,1,0,438.4547,-4.6326,3.7,0,0,0,
2560,1,6,1,0,437.3281,-4.8437,3.7,0,0,0,
2563,1,6,1,0,436.1986,-5.0484,3.7,0,0,0,
2566,1,6,1,0,435.0663,-5.2468,3.7,0,0,0,
2569,1,6,1,0,433.9313,-5.4388,3.7,0,0,0,
2572,1,6,1,0,432.7936,-5.6245,3.7,0,0,0,
2575,1,6,1,0,431.6532,-5.804,3.7,0,0,0,
2578,1,6,1,0,430.5103,-5.9772,3.7,0,0,0,
2581,1,6,1,0,429.3648,-6.1441,3.7,0,0,0,
2584,1,6,1,0,428.2167,-6.3048,3.7,0,0,0,
2587,1,6,1,0,427.0662,-6.4594,3.7,0,0,0,
2590,1,6,1,0,425.9132,-6.6079,3.7,0,0,0,
2593,1,6,1,0,424.7578,-6.7502,3.7,0,0,0,
2596,1,6,1,0,423.6001,-6.8865,3.7,0,0,0,
2599,1,6,1,0,422.44,-7.0167,3.7,0,0,0,
2602,1,6,1,0,421.2777,-7.141,3.7,0,0,0,
2605,1,6,1,0,420.1131,-7.2592,3.7,0,0,0,
2608,1,6,1,0,418.9462,-7.3716,3.7,0,0,0,
2611,1,6,1,0,417.7772,-7.478,3.7,0,0,0,
2614,1,6,1,0,416.606,-7.5784,3.7,0,0,0,
2617,1,6,1,0,415.4327,-7.6729,3.7,0,0,0,
2620,1,6,1,0,414.2573,-7.7614,3.7,0,0,0,
2623,1,6,1,0,413.0798,-7.8439,3.7,0,0,0,
2626,1,6,1,0,411.9003,-7.9203,3.7,0,0,0,
2629,1,6,1,0,410.7187,-7.9908,3.7,0,0,0,
2632,1,6,1,0,409.5352,-8.0553,3.7,0,0,0,
2635,1,6,1,0,408.3498,-8.1137,3.7,0,0,0,
2638,1,6,1,0,407.1625,-8.166,3.7,0,0,0,
2641,1,6,1,0,405.9732,-8.2123,3.7,0,0,0,
2644,1,6,1,0,404.7822,-8.2526,3.7,0,0,0,
2647,1,6,1,0,403.5893,-8.2867,3.7,0,0,0,
2650,1,6,1,0,402.3946,-8.3148,3.7,0,0,0,
2653,1,6,1,0,401.1982,-8.3368,3.7,0,0,0,
2656,1,6,1,0,400,-8.3526,3.7,0,0,0,
2659,1,6,1,0,398.8002,-8.3624,3.7,0,0,0,
2662,1,6,1,0,397.5987,-8.366,3.7,0,0,0,
2665,1,6,1,0,396.3955,-8.3634,3.7,0,0,0,
2668,1,6,1,0,395.1908,-8.3546,3.7,0,0,0,
2671,1,6,1,0,393.9845,-8.3394,3.7,0,0,0,
2674,1,6,1,0,392.7767,-8.318,3.7,0,0,0,
2677,1,6,1,0,391.5674,-8.2902,3.7,0,0,0,
2680,1,6,1,0,390.3566,-8.256,3.7,0,0,0,
2683,1,6,1,0,389.1444,-8.2153,3.7,0,0,0,
2686,1,6,1,0,387.9308,-8.1681,3.7,0,0,0,
2689,1,6,1,0,386.7158,-8.1144,3.7,0,0,0,
2692,1,6,1,0,385.4996,-8.0541,3.7,0,0,0,
2695,1,6,1,0,384.2821,-7.9871,3.7,0,0,0,
2698,1,6,1,0,383.0633,-7.9135,3.7,0,0,0,
2701,1,6,1,0,381.8433,-7.8331,3.7,0,0,0,
2704,1,6,1,0,380.6222,-7.746,3.7,0,0,0,
2707,1,6,1,0,379.3999,-7.652,3.7,0,0,0,
2710,1,6,1,0,378.1766,-7.5512,3.7,0,0,0,
2713,1,6,1,0,376.9523,-7.4434,3.7,0,0,0,
2716,1,6,1,0,375.7269,-7.3286,3.7,0,0,0,
2719,1,6,1,0,374.5007,-7.2067,3.7,0,0,0,
